"","movie_id","movie_title","genre","Documentary","Short","Horror","Adventure","Fantasy","Action","Crime","Drama","Romance","History","Comedy","Family","War","Sport","Biography","Mystery","Sci-Fi","Thriller","Animation","Western","Music","Musical","Film-Noir","Adult","Talk-Show","News","Reality-TV","Game-Show"
"11598",397078,"Just My Luck (2006)","Comedy|Fantasy|Romance",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11599",397101,"The Skeleton Key (2005)","Horror|Mystery|Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"11600",397103,"Smile (2005)","Adventure|Drama",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11601",397313,"Eight Below (2006)","Adventure|Drama|Family",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11602",397401,"Drop Dead Sexy (2005)","Comedy|Crime",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11603",397405,"Días de Santiago (2004)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11604",397477,"The Ister (2004)","Documentary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11605",397530,"Man to Man (2005)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11606",397535,"Memoirs of a Geisha (2005)","Drama|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11607",397619,"Samaria (2004)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11608",397892,"Bolt (2008)","Animation|Adventure|Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11609",398017,"Derailed (2005)","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11610",398027,"Down in the Valley (2005)","Drama|Romance|Thriller",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11611",398045,"Eodiseonga nugungae museunili saengkimyeon teulrimeobshi natananda Hong Ban-jang (2004)","Comedy|Romance",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11612",398165,"The Longest Yard (2005)","Comedy|Crime|Sport",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11613",398286,"Tangled (2010)","Animation|Adventure|Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11614",398375,"Rumor Has It... (2005)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11615",398712,"Assault on Precinct 13 (2005)","Action|Crime|Drama",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11616",398808,"Bridge to Terabithia (2007)","Adventure|Drama|Family",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11617",398842,"The Celestine Prophecy (2006)","Adventure|Drama",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11618",398883,"Le conseguenze dell'amore (2004)","Crime|Drama|Romance",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11619",398913,"DOA: Dead or Alive (2006)","Action|Adventure",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11620",398927,"Dead Meat (2005)","Comedy|Horror",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11621",398963,"Dorian Blues (2004)","Comedy|Drama",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11622",399040,"Fan chan (2003)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11623",399095,"Trade (2007)","Crime|Drama|Thriller",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11624",399102,"Gojira: Fainaru uôzu (2004)","Action|Adventure|Fantasy",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11625",399146,"A History of Violence (2005)","Crime|Drama|Thriller",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11626",399201,"The Island (2005)","Action|Adventure|Romance",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11627",399295,"Lord of War (2005)","Crime|Drama|Thriller",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11628",399327,"The Man (2005)","Action|Comedy|Crime",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11629",399437,"Starukhi (2003)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11630",399854,"Vizontele Tuuba (2004)","Comedy|Drama",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11631",399942,"Paap (2003)","Drama|Romance|Thriller",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11632",400234,"Black Friday (2004)","Biography|Crime|Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11633",400420,"Exils (2004)","Adventure|Drama|Music",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11634",400426,"Far Cry (2008)","Action|Adventure|Sci-Fi",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11635",400497,"Herbie Fully Loaded (2005)","Adventure|Comedy|Family",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11636",400525,"The Ice Harvest (2005)","Comedy|Crime|Drama",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11637",400598,"Lepel (2005)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11638",400647,"Memoria del saqueo (2004)","Documentary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11639",400717,"Open Season (2006)","Animation|Adventure|Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11640",400761,"Quill (2004)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11641",401085,"C.R.A.Z.Y. (2005)","Comedy|Drama",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11642",401233,"Appurushîdo (2004)","Sci-Fi|Action|Animation",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"11643",401320,"Choking Hazard (2004)","Comedy|Horror",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11644",401383,"Le scaphandre et le papillon (2007)","Biography|Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11645",401420,"Fierce People (2005)","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11646",401445,"A Good Year (2006)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11647",401711,"Paris, je t'aime (2006)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11648",401729,"John Carter (2012)","Action|Adventure|Fantasy",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11649",401792,"Sin City (2005)","Crime|Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11650",401815,"Tamara (2005)","Horror|Fantasy|Thriller",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11651",401855,"Underworld: Evolution (2006)","Action|Fantasy|Sci-Fi",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11652",401997,"Breach (2007)","Biography|Crime|Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11653",402014,"Ab Tak Chhappan (2004)","Crime|Drama|Thriller",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11654",402022,"Æon Flux (2005)","Action|Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11655",402057,"Beowulf &amp; Grendel (2005)","Action|Adventure|Drama",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11656",402127,"The Defender (2004)","Action",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11657",402158,"L'empire des loups (2005)","Action|Drama|Thriller",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11658",402249,"The Dark Hours (2005)","Horror|Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11659",402294,"Iznogoud (2005)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11660",402399,"The New World (2005)","Biography|Drama|History",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11661",402505,"Sólo Dios sabe (2006)","Drama|Mystery|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11662",402743,"Abominable (2006)","Horror|Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11663",402842,"Beomjweui jaeguseong (2004)","Action|Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11664",402850,"The Big White (2005)","Comedy|Crime|Drama",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11665",402894,"Casanova (2005)","Adventure|Comedy|Drama",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11666",402901,"The Cave (2005)","Adventure|Horror|Thriller",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11667",402906,"Ceský sen (2004)","Documentary|Comedy",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11668",402910,"Chaos (2005)","Action|Crime|Drama",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11669",403085,"Green River (2008)","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11670",403217,"Last Days (2005)","Biography|Drama|Music",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"11671",403358,"Nochnoy dozor (2004)","Action|Fantasy|Thriller",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11672",403360,"Nordkraft (2005)","Crime|Drama|Romance",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11673",403455,"Roll Bounce (2005)","Comedy|Drama|Music",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11674",403508,"The Sisterhood of the Traveling Pants (2005)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11675",403598,"Think Tank (2006)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11676",403645,"Utomlyonnye solntsem 2: Predstoyanie (2010)","Drama|War",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11677",403702,"Youth in Revolt (2009)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11678",403885,"Death Valley: The Revenge of Bloody Bill (2004)","Drama|Horror|Thriller",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11679",403935,"Action Jackson (2014)","Action|Comedy|Drama",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11680",403946,"Cloud 9 (2006)","Comedy|Sport",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11681",404030,"Everything Is Illuminated (2005)","Comedy|Drama",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11682",404032,"The Exorcism of Emily Rose (2005)","Drama|Horror|Thriller",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11683",404163,"Even Money (2006)","Crime|Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11684",404203,"Little Children (2006)","Drama|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11685",404215,"Mafia (2002)","Action|Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11686",404254,"My Sassy Girl (2008)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11687",404318,"Perder es cuestión de método (2004)","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11688",404364,"Reefer Madness: The Movie Musical (2005)","Comedy|Drama|Horror",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11689",404390,"Running Scared (2006)","Action|Crime|Drama",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11690",404496,"Thralls (2005)","Horror",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11691",404777,"Arahan jangpung daejakjeon (2004)","Action|Comedy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11692",404802,"The Notorious Bettie Page (2005)","Biography|Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11693",404978,"Gambit (2012)","Comedy|Crime",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11694",405022,"House of Boys (2009)","Drama|Musical|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"11695",405061,"Gin gwai 2 (2004)","Drama|Fantasy|Horror",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11696",405094,"Das Leben der Anderen (2006)","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11697",405159,"Million Dollar Baby (2004)","Drama|Sport",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11698",405163,"The Moguls (2005)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11699",405266,"Raincoat (2004)","Drama|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11700",405296,"A Scanner Darkly (2006)","Animation|Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"11701",405325,"Sky High (2005)","Adventure|Comedy|Family",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11702",405336,"Southland Tales (2006)","Comedy|Drama|Sci-Fi",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11703",405393,"Rudo y Cursi (2008)","Comedy|Drama|Sport",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11704",405422,"The 40 Year Old Virgin (2005)","Comedy|Romance",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11705",405469,"The Wild (2006)","Animation|Adventure|Comedy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11706",405507,"Murder (2004)","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11707",405508,"Rang De Basanti (2006)","Comedy|Drama|History",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11708",405629,"Aaltra (2004)","Comedy|Drama",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11709",405676,"All the King's Men (2006)","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11710",405821,"Casshern (2004)","Action|Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11711",405861,"The Deal (2005)","Crime|Drama|Thriller",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11712",405866,"La demoiselle d'honneur (2004)","Thriller|Drama|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11713",405977,"Chaos (2005)","Horror|Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11714",406098,"Stestí (2005)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11715",406158,"The Prize Winner of Defiance, Ohio (2005)","Biography|Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11716",406222,"Skrítek (2005)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11717",406280,"Trances (1981)","Documentary|Music",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11718",406375,"Zathura: A Space Adventure (2005)","Action|Adventure|Comedy",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11719",406501,"7:35 de la mañana (2003)","Musical|Short",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"11720",406542,"Atún y chocolate (2004)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11721",406650,"The Chumscrubber (2005)","Comedy|Drama",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11722",406728,"Dungeons & Dragons: Wrath of the Dragon God (2005)","Action|Adventure|Fantasy",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11723",406754,"Evilenko (2004)","Crime|Horror|Thriller",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11724",406759,"The Eye (2008)","Drama|Horror",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11725",406816,"The Guardian (2006)","Action|Adventure|Drama",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11726",406967,"Manjupoloru Penkutti (2004)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11727",406969,"Mariah T.V. (2000)","Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11728",406977,"Masti (2004)","Comedy|Crime|Mystery",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11729",407121,"Pooh's Heffalump Movie (2005)","Animation|Family|Fantasy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11730",407246,"Temporada de patos (2004)","Comedy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11731",407265,"Transamerica (2005)","Adventure|Comedy|Drama",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11732",407269,"The Truth About Love (2005)","Comedy|Romance",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11733",407304,"War of the Worlds (2005)","Adventure|Sci-Fi|Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"11734",407536,"The Aryan Couple (2004)","Drama|War",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11735",407621,"Calvaire (2004)","Horror",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11736",407708,"Da lao ai mei li (2004)","Action|Comedy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11737",407821,"Geomi sup (2004)","Drama|Horror|Mystery",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11738",407851,"Hana to Arisu (2004)","Drama|Comedy",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11739",407887,"The Departed (2006)","Crime|Drama|Thriller",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11740",407998,"The Mistress of Spices (2005)","Drama|Romance",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11741",408017,"Mustafa hakkinda hersey (2004)","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11742",408236,"Sweeney Todd: The Demon Barber of Fleet Street (2007)","Drama|Horror|Musical",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"11743",408304,"Yo soy Boricua, pa'que tu lo sepas! (2006)","Documentary",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11744",408306,"Munich (2005)","Drama|History|Thriller",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11745",408318,"Voksne mennesker (2005)","Comedy|Drama|Romance",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11746",408345,"Firewall (2006)","Crime|Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11747",408524,"Bad News Bears (2005)","Comedy|Sport",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11748",408664,"Dare mo shiranai (2004)","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11749",408671,"Deathdealer: A Documentary (2004)","Short|Drama",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11750",408777,"Die fetten Jahre sind vorbei (2004)","Comedy|Crime|Drama",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11751",408790,"Flightplan (2005)","Action|Drama|Mystery",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11752",408839,"The Heartbreak Kid (2007)","Comedy|Romance",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11753",408976,"Krishna Cottage (2004)","Comedy|Fantasy|Horror",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11754",408985,"Last Holiday (2006)","Adventure|Comedy|Drama",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11755",409011,"Love Wrecked (2005)","Adventure|Comedy|Romance",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11756",409043,"Grilled (2006)","Comedy|Crime",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
